fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
5,2015-03-18 08:56:39 UTC,-73.9815979,40.74707794,-73.98808289,40.73788071,1
16.1,2009-12-13 01:44:03 UTC,-73.991059,40.717451,-73.959587,40.779688,3
8.5,2010-01-06 13:41:00 UTC,-73.969903,40.789688,-73.966174,40.764796,1
13.7,2010-05-28 02:00:46 UTC,-74.005324,40.74022,-73.98086,40.744392,1
8.5,2011-10-06 20:49:00 UTC,-73.98322,40.738927,-73.997302,40.725718,2
24.5,2011-11-15 07:16:17 UTC,-73.953429,40.784978,-73.872837,40.774513,1
3.5,2013-01-23 15:33:00 UTC,-73.982407,40.721612,-73.982727,40.723007,5
8.1,2009-09-14 23:38:58 UTC,-74.001985,40.745758,-73.989165,40.774413,1
4.9,2009-10-01 21:51:18 UTC,-74.001332,40.707219,-74.010358,40.711856,1
5.3,2011-05-07 11:10:59 UTC,-73.97614,40.758149,-73.967873,40.771259,4
6.6,2009-01-23 21:50:48 UTC,-73.985256,40.738452,-73.995696,40.728587,1
6.1,2009-08-04 22:43:00 UTC,-73.950852,40.771605,-73.970557,40.78488,1
9,2015-05-12 07:19:28 UTC,-73.99763489,40.75644302,-73.97462463,40.76380539,5
9,2015-06-30 06:25:34 UTC,-73.99040222,40.7560463,-73.97890472,40.73960114,6
8.5,2010-06-05 22:41:00 UTC,-73.982245,40.776113,-73.993533,40.746632,1
6.1,2011-05-21 23:01:47 UTC,-73.994264,40.731983,-74.000984,40.741732,2
8.1,2012-04-21 11:45:00 UTC,-73.956601,40.775642,-73.982133,40.743098,1
7,2013-06-29 13:13:00 UTC,-73.971525,40.750872,-73.988102,40.736182,1
10.5,2014-03-25 21:36:09 UTC,-73.984078,40.755104,-73.997924,40.73454,1
4.5,2009-07-19 17:08:00 UTC,-73.946305,40.781017,-73.937778,40.79304,2
16.5,2010-11-03 00:32:22 UTC,-74.000107,40.718139,-73.945582,40.66304,1
12.5,2012-12-09 20:21:00 UTC,-73.994792,40.759517,-74.00349,40.725277,6
6.5,2009-04-18 19:40:00 UTC,-73.999055,40.734288,-73.99238,40.725428,1
6.9,2009-06-06 17:45:00 UTC,-73.959512,40.762968,-73.951107,40.78273,1
3.7,2011-04-02 17:45:48 UTC,-73.968354,40.750813,-73.966012,40.75804,1
10.5,2012-09-05 21:00:00 UTC,-73.962808,40.772617,-73.98121,40.744267,3
5.5,2014-10-30 22:09:59 UTC,-73.96662,40.764349,-73.975316,40.752702,1
18.1,2010-06-24 18:42:00 UTC,-74.010208,40.702055,-73.946543,40.776547,1
9,2012-12-18 17:16:08 UTC,-73.955428,40.782594,-73.976522,40.775532,1
12.1,2010-04-15 22:52:49 UTC,-73.994404,40.740277,-73.95084,40.775768,2
9.3,2011-08-17 17:35:05 UTC,-73.977269,40.765591,-73.954925,40.777816,1
11.7,2011-12-11 12:41:00 UTC,-73.981745,40.76246,-73.990055,40.736395,3
15,2014-03-28 15:09:00 UTC,-73.922397,40.771952,-73.966107,40.762095,1
5.5,2015-02-14 12:11:14 UTC,-73.97780609,40.75690842,-73.98539734,40.75785828,1
4.9,2010-08-30 22:08:00 UTC,-73.990222,40.731935,-73.999793,40.73036,1
6.1,2010-11-07 18:47:00 UTC,-73.983823,40.755007,-73.997332,40.75633,2
,2011-08-13 01:33:02 UTC,-74.007081,40.741155,-73.835494,40.703821,4
7.5,2012-12-01 15:36:00 UTC,-73.997585,40.736652,-73.989357,40.750737,6
3.5,2015-06-14 23:30:41 UTC,-73.9965744,40.73231888,-73.9916687,40.73516846,2
6.9,2009-06-23 10:09:02 UTC,-73.982116,40.761295,-73.976592,40.759058,1
8,2015-01-15 16:49:34 UTC,-73.98228455,40.76832962,-73.99526978,40.75950623,2
8.5,2009-01-26 21:21:00 UTC,-73.983738,40.7375,-73.990877,40.760208,3
7.3,2010-01-01 14:50:00 UTC,-73.981562,40.778615,-73.96787,40.762723,2
10.5,2010-07-14 10:48:55 UTC,-73.981903,40.777939,-73.957673,40.765307,1
21.3,2011-01-04 17:34:00 UTC,-73.956598,40.8028,-73.9864,40.73023,5
4.9,2012-05-19 22:51:04 UTC,-74.007989,40.714931,-74.012749,40.703413,2
4.5,2015-01-30 00:47:36 UTC,-73.98109436,40.74465179,-73.97359467,40.74360657,1
6.5,2015-03-22 18:37:50 UTC,-73.9624176,40.76728058,-73.9477005,40.77511978,2
11.7,2009-06-19 14:39:00 UTC,-73.97206,40.78171,-73.992528,40.758292,2
24.5,2010-05-07 22:02:00 UTC,-73.999847,40.738723,-73.936142,40.857225,1
10.5,2010-08-20 18:56:00 UTC,-73.951692,40.743038,-73.968627,40.757805,1
6,2013-04-02 14:48:46 UTC,-73.987328,40.75815,-73.998778,40.763414,2
10.5,2013-08-29 16:58:27 UTC,-73.983655,40.765857,-73.970913,40.762599,1
8,2014-08-04 00:02:00 UTC,-73.992012,40.750327,-73.986147,40.729502,1
4.5,2015-05-27 07:23:17 UTC,-73.95737457,40.78276062,-73.95238495,40.7780838,1
4.1,2012-02-08 22:53:00 UTC,0,0,0,0,1
13.7,2009-02-21 16:03:00 UTC,-74.01415,40.704698,-73.973958,40.750442,2
3.3,2010-03-26 16:29:00 UTC,-73.986727,40.738801,-73.984005,40.743774,1
6.1,2009-10-11 13:40:00 UTC,-73.9678,40.751923,-73.962077,40.769793,1
8.5,2011-10-21 18:39:00 UTC,-73.970825,40.795873,-73.95096,40.810292,5
10.5,2012-03-09 17:33:00 UTC,-73.984037,40.780273,-73.972687,40.753565,2
5.7,2012-03-14 17:41:17 UTC,-73.944741,40.779251,-73.957672,40.77471,2
9.5,2012-11-27 18:18:12 UTC,-73.981035,40.782478,-73.965464,40.770113,1
17,2012-12-04 22:12:00 UTC,-73.96069,40.781617,-73.97883,40.724205,2
8.5,2015-03-30 22:08:44 UTC,-73.97292328,40.7532196,-73.97825623,40.76179886,3
4.1,2010-01-03 12:30:46 UTC,-73.981709,40.779445,-73.989594,40.776015,1
5.3,2011-05-05 11:43:11 UTC,-73.974532,40.750532,-73.990757,40.751122,1
6.9,2011-07-02 20:19:00 UTC,-73.98623,40.717843,-73.976167,40.747392,5
20,2014-06-10 18:31:10 UTC,-73.991517,40.749985,-73.947956,40.774842,1
57.54,2015-05-03 16:49:52 UTC,-73.78199005,40.64479828,-73.96509552,40.80355072,
4.5,2010-12-05 17:26:00 UTC,-73.967607,40.756077,-73.957703,40.765417,1
7.7,2011-06-12 21:14:20 UTC,-74.006344,40.739933,-73.980973,40.750038,1
7.3,2009-03-27 10:00:00 UTC,-73.975767,40.761485,-73.959103,40.771225,1
2.5,2011-05-16 09:15:00 UTC,-73.953873,40.813393,-73.953875,40.813397,1
7.7,2010-10-06 14:40:00 UTC,-73.95348,40.767142,-73.9581,40.781887,5
6.5,2012-11-28 17:57:51 UTC,-73.955527,40.768597,-73.951567,40.782043,1
5.5,2013-04-25 11:55:59 UTC,-73.979345,40.75545,-73.980714,40.746332,1
7,2013-11-04 16:36:39 UTC,-73.964589,40.755762,-73.950257,40.775767,1
16,2014-10-28 19:01:00 UTC,-73.981073,40.76914,-74.00371,40.736932,1
12.5,2011-01-17 12:48:08 UTC,-73.993716,40.702588,-73.985782,40.740908,1
8.1,2011-12-17 18:23:09 UTC,-73.982819,40.756474,-73.982819,40.756474,3
49.8,2012-03-18 13:25:16 UTC,-74.000864,40.737014,-73.781774,40.647138,1
5.3,2012-07-29 13:00:26 UTC,-73.971997,40.759597,-73.983115,40.744335,1
10.5,2011-12-18 23:00:42 UTC,-73.98864,40.748565,-73.952244,40.776462,1
3.3,2012-06-26 06:28:00 UTC,-73.993387,40.760287,-73.990805,40.759335,5
8.5,2012-12-01 20:00:48 UTC,-73.968689,40.78641,-73.988461,40.778882,4
18.5,2013-04-25 21:26:07 UTC,-73.96803,40.800849,-73.965891,40.752849,1
6,2013-11-01 10:38:06 UTC,-73.975473,40.789596,-73.965601,40.792013,1
4,2014-05-15 08:51:23 UTC,-73.977794,40.749378,-73.984727,40.744352,1
6,2015-01-16 10:56:48 UTC,-73.9757309,40.78910065,-73.97673798,40.78002548,1
7,2015-06-05 10:50:21 UTC,0,0,0,0,1
2.9,2009-04-18 20:44:00 UTC,-73.981333,40.778578,-73.985312,40.780187,1
16.1,2010-01-13 18:57:59 UTC,-73.985921,40.758936,-74.009762,40.710089,2
5,2015-03-28 14:21:08 UTC,-73.98216248,40.76737976,-73.98229218,40.77722168,1
12.1,2010-07-30 02:39:54 UTC,-73.968054,40.800102,-73.921516,40.812636,1
13.3,2012-02-02 09:04:00 UTC,-73.975527,40.776877,-73.986768,40.744777,2
16.9,2012-02-26 18:31:28 UTC,-73.948167,40.717392,-73.981023,40.728922,1
26.9,2012-04-23 21:35:00 UTC,-73.870822,40.77373,-73.964497,40.77037,2
6.5,2014-07-30 11:08:00 UTC,-73.981497,40.765222,-73.9914,40.750167,6
9.3,2012-01-28 11:43:39 UTC,-73.963256,40.769005,-73.987501,40.750549,2
35.3,2012-07-08 16:49:00 UTC,-74.010797,40.709067,-73.816755,40.748462,1
4,2013-04-04 08:31:24 UTC,-73.987244,40.770469,-73.982727,40.777152,1
14.1,2009-04-18 19:28:26 UTC,-73.962138,40.763866,-73.995104,40.719834,1
8.1,2011-03-21 08:19:31 UTC,-73.975084,40.762394,-73.988551,40.748983,1
9.5,2014-02-22 08:44:09 UTC,-73.970382,40.796687,-73.950077,40.783832,1
16,2014-11-21 14:14:00 UTC,-73.973888,40.743123,-73.972222,40.782325,1
4.9,2009-04-05 17:33:43 UTC,-73.970002,40.752903,-73.963029,40.758094,4
5.3,2012-02-22 20:09:02 UTC,-73.97027,40.759558,-73.982574,40.759897,2
14.5,2013-05-10 17:38:00 UTC,-73.978615,40.761625,-74.000597,40.731562,1
9.3,2010-09-16 23:43:00 UTC,-73.981333,40.780982,-73.985508,40.780173,1
4.1,2012-08-11 23:21:40 UTC,-73.982705,40.739408,-73.983294,40.743848,1
9.5,2012-09-22 22:49:58 UTC,-73.978367,40.745583,-73.989645,40.763824,1
3.5,2013-03-05 08:06:00 UTC,-73.951952,40.784605,-73.955342,40.779912,1
14,2013-09-01 22:43:00 UTC,-73.998362,40.71993,-73.982947,40.754795,1
5,2013-11-30 23:54:00 UTC,-73.921457,40.760177,-73.912423,40.77023,3
6,2015-05-05 16:11:26 UTC,-74.00552368,40.75089264,-73.9932785,40.75535202,1
6.9,2010-12-12 11:43:16 UTC,-73.983912,40.756814,-73.979796,40.765198,
7.3,2012-06-02 10:43:42 UTC,-73.991124,40.750507,-73.984959,40.73653,1
16.5,2013-06-17 07:32:22 UTC,-73.966316,40.79462,-73.969889,40.750738,1
22,2014-07-12 18:28:00 UTC,-74.01647,40.715537,-73.982822,40.757207,1
12.1,2009-04-05 03:35:00 UTC,-73.984118,40.725128,-73.977775,40.68757,5
3.7,2010-03-01 13:03:13 UTC,-73.959808,40.776759,-73.961048,40.771687,1
8.5,2011-10-10 05:59:05 UTC,-73.992479,40.737889,-74.015104,40.711371,1
57.33,2014-11-07 14:44:49 UTC,-73.789759,40.647406,-73.992745,40.756759,4
4.9,2009-04-30 18:08:01 UTC,-73.991357,40.738827,-73.989984,40.731078,1
4.5,2009-02-17 16:55:00 UTC,-73.98489,40.742592,-73.977947,40.75161,1
9.3,2010-09-08 19:36:00 UTC,-73.954027,40.788582,-73.946987,40.782543,2
14.5,2011-10-07 01:34:47 UTC,-73.9307,40.6943,-73.9827,40.7313,1
6.5,2012-03-21 17:46:00 UTC,-73.973645,40.752625,-73.95574,40.771122,1
11,2013-04-07 21:32:45 UTC,-73.984837,40.748152,-73.955013,40.774043,1
3,2013-10-31 22:07:00 UTC,-73.971205,40.79267,-73.966242,40.790595,2
7.3,2012-02-25 19:19:41 UTC,-74.003725,40.742108,-73.98827,40.759308,0
5.5,2014-05-07 19:52:29 UTC,-73.950002,40.771995,-73.95855,40.763913,1
11.7,2009-08-17 20:53:51 UTC,-73.993134,40.743457,-73.977263,40.78604,1
5.3,2010-01-11 18:05:00 UTC,-73.973005,40.761392,-73.963108,40.775052,2
5.7,2011-03-12 14:05:00 UTC,-73.99885,40.734647,-73.988005,40.739997,1
6.1,2011-08-03 21:44:19 UTC,-73.977948,40.75221,-73.978446,40.762029,1
6,2014-09-22 16:36:00 UTC,-73.97153,40.763835,-73.960738,40.778222,1
19.5,2013-03-24 09:01:00 UTC,-73.99735,40.766517,-73.940598,40.806587,1
10,2014-12-17 22:49:00 UTC,-73.99106,40.74865,-73.98246,40.76183,2
4.9,2010-01-06 13:03:12 UTC,-73.975002,40.762683,-73.982565,40.75186,1
4.9,2010-09-28 09:51:00 UTC,0,0,0,0,1
6.5,2010-03-02 17:57:58 UTC,-74.005304,40.723024,-73.989591,40.74391,1
5.7,2010-11-29 07:44:23 UTC,-73.989693,40.736128,-73.978707,40.750498,1
2.9,2011-02-21 12:16:33 UTC,-73.96716011,39.61785112,-73.97637501,39.60502532,1
4.5,2014-03-07 21:43:36 UTC,-73.975262,40.761234,-73.977238,40.753721,2
5.7,2010-12-08 22:32:13 UTC,-73.985497,40.738551,-73.996192,40.725001,2
5.3,2011-05-09 18:23:02 UTC,-73.964868,40.771394,-73.970591,40.762343,1
8.9,2011-12-18 20:16:35 UTC,-73.9794,40.7586,-73.99,40.7355,2
4.1,2012-06-25 12:52:00 UTC,-73.9911,40.755812,-73.9948,40.759925,1
9,2013-05-30 11:20:00 UTC,-73.957968,40.801022,-73.979623,40.777062,1
4.5,2013-10-17 02:29:08 UTC,-74.004055,40.729815,-74.008722,40.731876,1
6.5,2014-12-01 21:21:00 UTC,-73.991175,40.733722,-74.005792,40.745702,2
19.5,2014-09-07 20:49:52 UTC,-74.015012,40.709427,-73.97569,40.786662,1
11.7,2011-05-27 15:59:00 UTC,-73.978893,40.760595,-74.000993,40.730893,3
41.5,2015-05-03 00:49:41 UTC,-74.00236511,40.73976517,-73.85266876,40.83243561,5
4.5,2012-03-22 10:29:20 UTC,-73.975537,40.741045,-73.979095,40.748611,1
42.5,2013-04-12 07:40:00 UTC,-73.784,40.64864,-73.949217,40.604415,1
4.5,2014-01-23 18:12:00 UTC,-73.960677,40.775532,-73.95805,40.776202,1
10,2014-03-31 14:19:00 UTC,-73.984657,40.73284,-73.989032,40.748887,4
4.9,2009-06-09 16:02:00 UTC,-74.001143,40.741615,-73.993183,40.752325,1
5.5,2013-05-30 06:59:08 UTC,-73.983293,40.726717,-73.992156,40.729211,1
9.5,2014-08-20 18:11:00 UTC,-73.98615,40.734647,-73.998997,40.74952,1
57.33,2014-12-08 18:53:05 UTC,-73.972978,40.756412,-73.790905,40.644844,1
8.7,2009-03-31 19:28:25 UTC,-73.995199,40.725269,-74.00902,40.70439,1
5.7,2012-06-11 13:53:00 UTC,-73.979387,40.776592,-73.977003,40.752522,1
7,2013-07-25 07:49:44 UTC,-73.997915,40.751488,-73.994488,40.73458,1
6.5,2011-09-12 14:34:22 UTC,-73.956902,40.774251,-73.955968,40.782606,1
5.3,2012-01-02 20:13:54 UTC,-74.001188,40.735824,-73.987256,40.74554,1
11.5,2013-12-11 08:19:52 UTC,-73.961024,40.769248,-73.95899,40.768143,1
36.1,2009-09-03 14:37:18 UTC,-73.783312,40.648634,-73.951526,40.74593,2
6.5,2013-02-13 22:36:32 UTC,-73.979013,40.765937,-73.979897,40.775341,1
9.5,2014-08-01 21:01:05 UTC,-73.990842,40.73481,-73.989305,40.720343,1
76,2010-03-24 14:24:14 UTC,-73.974946,40.765061,-74.178093,40.689892,2
6.9,2010-04-09 12:07:07 UTC,-74.006138,40.739835,-74.00975,40.722136,1
6.9,2011-10-21 07:13:00 UTC,-73.984987,40.723987,-73.989492,40.739932,5
6.1,2012-07-26 02:23:16 UTC,-73.977377,40.779469,-73.96443,40.80213,2
6,2014-04-20 13:59:58 UTC,-73.970448,40.764614,-73.958677,40.783399,1
7.5,2013-01-03 18:40:59 UTC,-73.986568,40.749234,-73.989347,40.75852,3
6,2014-02-02 04:50:50 UTC,-73.991552,40.764656,-73.991445,40.750903,1
6.9,2011-05-25 06:01:34 UTC,-73.979911,40.775672,-73.9787,40.755152,1
4.9,2010-06-08 13:34:56 UTC,-73.979455,40.766382,-73.979477,40.766356,1
6.9,2011-07-21 19:21:00 UTC,-73.98213,40.721067,-73.999767,40.728203,5
7.5,2013-12-12 08:28:09 UTC,-74.005482,40.727221,-74.0078,40.746712,1
4.9,2009-01-22 10:19:59 UTC,-73.983411,40.747957,-73.992507,40.737122,1
4,2013-09-11 16:41:19 UTC,-73.965448,40.772086,-73.961774,40.777993,2
8.5,2015-04-24 12:10:21 UTC,-73.9702301,40.79701614,-73.98191071,40.77917099,6
6.5,2011-10-09 17:19:00 UTC,-73.991492,40.74995,-73.991492,40.74995,2
6,2013-06-28 00:08:00 UTC,-73.957825,40.715812,-73.946473,40.708482,1
14,2013-06-28 00:08:00 UTC,-74.001012,40.742432,-73.959835,40.770827,1
7.5,2015-04-26 19:35:44 UTC,-73.96727753,40.75676346,-73.9784317,40.73440933,1
14,2015-06-17 06:21:40 UTC,-73.99007416,40.75702286,-74.00991058,40.72140121,1
5.3,2009-06-18 15:59:56 UTC,-73.983767,40.77373,-73.977107,40.779931,1
3.3,2009-07-12 01:05:42 UTC,-73.993999,40.7615,-73.987438,40.760478,1
9.5,2012-10-07 20:04:00 UTC,-74.004498,40.72431,-74.009218,40.741137,2
13.5,2013-07-08 08:36:00 UTC,-73.987443,40.770517,-73.95724,40.78292,1
12.9,2011-05-02 15:27:00 UTC,-73.869758,40.772528,-73.833535,40.771507,1
10.9,2012-06-17 21:51:00 UTC,-73.950132,40.780222,-73.985388,40.747248,5
13.5,2014-05-26 22:47:00 UTC,-73.992245,40.749605,-73.987432,40.712887,1
4.9,2009-11-23 21:45:00 UTC,-73.972838,40.758335,-73.979423,40.746813,5
52,2014-09-15 07:38:15 UTC,-73.991812,40.744055,-73.789575,40.644595,1
45,2009-03-24 17:39:16 UTC,-73.783394,40.648631,-73.990888,40.727986,2
12.9,2011-05-05 23:06:26 UTC,-73.988006,40.755791,-73.9471,40.782261,1
8.9,2012-06-12 13:44:00 UTC,-73.996602,40.753512,-73.983613,40.762877,1
10,2014-09-13 21:52:05 UTC,-73.994887,40.750144,-73.985858,40.735972,1
5,2015-04-11 21:39:16 UTC,-73.98369598,40.76044083,-73.99111176,40.75021362,2
26.1,2011-04-15 23:53:00 UTC,-73.874608,40.774093,-73.962292,40.776545,1
11,2013-03-01 07:55:00 UTC,-73.966335,40.757897,-73.990995,40.73959,1
6,2013-07-18 19:18:00 UTC,-73.989687,40.747952,-73.99413,40.74101,1
10.5,2009-02-25 19:09:00 UTC,-73.972253,40.756082,-73.988037,40.727172,2
4.9,2009-12-03 16:07:00 UTC,-73.952187,40.777492,-73.955457,40.785363,1
3.3,2011-06-25 09:15:58 UTC,-73.976585,40.788646,-73.979381,40.784862,1
4.1,2011-11-23 00:57:00 UTC,-73.98847,40.720067,-73.991921,40.7258,1
9.5,2013-07-19 22:09:04 UTC,-73.995234,40.760218,-73.989631,40.749337,2
7,2014-11-14 19:42:34 UTC,-73.999676,40.738576,-74.000148,40.726824,1
8.1,2009-11-02 12:46:39 UTC,-73.978123,40.752321,-74.002489,40.733477,1
6.9,2010-08-25 11:41:00 UTC,0,0,0,0,53
6.1,2011-10-29 22:31:27 UTC,-74.0033,40.7325,-74.0054,40.7181,2
8.5,2013-01-09 19:00:00 UTC,-73.985172,40.753527,-73.964107,40.76536,5
5.7,2009-04-22 03:01:44 UTC,-73.986741,40.722665,-73.996424,40.737286,1
5.3,2012-09-03 23:25:00 UTC,-73.978307,40.786275,-73.976847,40.775053,1
38.9,2011-04-08 06:22:00 UTC,-73.981258,40.73883,-73.870717,40.773943,1
14,2015-02-10 19:52:28 UTC,-73.99106598,40.75013351,-74.01553345,40.71449661,1
6.5,2009-11-11 21:51:07 UTC,-73.998428,40.75515,-73.999666,40.743805,1
10.1,2010-07-14 10:43:21 UTC,-73.999101,40.733964,-74.007087,40.706684,1
5.7,2010-12-14 07:29:00 UTC,-73.960147,40.770392,-73.954032,40.787458,1
6,2015-02-16 11:03:53 UTC,-73.98995972,40.7565155,-73.97647858,40.76581955,2
5.3,2009-07-14 20:10:00 UTC,-73.974888,40.742168,-73.977543,40.735232,1
29,2015-05-30 01:21:56 UTC,-73.97577667,40.76053619,-73.99454498,40.66701508,1
10.1,2009-06-15 22:54:41 UTC,-74.010526,40.705079,-73.988725,40.727038,1
7.3,2009-07-31 15:08:00 UTC,-73.975478,40.751858,-73.996897,40.744703,1
12.1,2009-11-10 08:24:00 UTC,-73.98829,40.765755,-74.009575,40.720467,2
6.5,2009-11-23 09:29:05 UTC,-73.963519,40.766017,-73.975772,40.757238,1
22.9,2009-12-06 17:04:00 UTC,-74.017255,40.708442,-73.979527,40.760942,2
4.5,2010-12-06 07:54:27 UTC,-73.977086,40.719436,-73.987958,40.719144,1
8.9,2011-05-25 20:32:29 UTC,-73.993724,40.741592,-73.966147,40.762034,1
4.5,2011-08-14 00:18:19 UTC,-73.983387,40.756324,-73.982567,40.759218,1
10.1,2012-04-19 10:18:58 UTC,-73.988853,40.722196,-73.99429,40.750107,1
4.1,2011-05-20 23:06:50 UTC,-73.995654,40.7543,-74.004257,40.747822,1
5.5,2013-02-05 20:50:04 UTC,-73.990985,40.733027,-74.006572,40.736572,1
9.5,2013-06-17 22:05:00 UTC,-73.989242,40.741892,-73.982188,40.768342,1
8.1,2009-02-12 11:39:56 UTC,-73.99284,40.736683,-73.976213,40.724661,1
12.1,2010-11-26 00:49:00 UTC,-74.003548,40.748657,-73.973038,40.798413,2
7,2013-09-07 23:55:00 UTC,-73.984737,40.760427,-73.97763,40.753332,1
12.5,2014-10-04 16:01:00 UTC,-73.977603,40.761478,-73.990173,40.734635,2
5.7,2009-08-04 22:54:00 UTC,-73.978052,40.748167,-73.989875,40.752378,1
4.5,2009-09-18 07:46:27 UTC,-73.975823,40.758299,-73.983269,40.74592,1
7.3,2010-11-18 12:16:00 UTC,-73.970438,40.75985,-73.979585,40.736982,5
6.5,2012-10-14 17:49:00 UTC,-73.990793,40.743267,-73.990793,40.743267,5
10.1,2010-01-07 07:19:35 UTC,-73.953825,40.78187,-73.985679,40.757995,1
8.5,2010-07-03 19:34:00 UTC,-74.004418,40.741697,-73.981503,40.763678,3
7.7,2011-01-29 12:23:23 UTC,-73.99243,40.749249,-73.992668,40.756848,5
8.1,2012-06-21 08:33:00 UTC,0,0,0,0,1
15,2013-05-24 00:32:00 UTC,40.729127,-74.006893,40.763367,-73.96155,1
4,2014-08-09 13:46:44 UTC,-73.951892,40.769297,-73.946743,40.776542,1
5.7,2009-03-28 22:00:00 UTC,-73.982413,40.75132,-73.971292,40.748502,58
5.3,2010-04-23 22:19:27 UTC,0,0,0,0,2
4.5,2009-06-28 00:26:00 UTC,-73.985883,40.76801,-73.980652,40.778427,1
12.5,2014-10-29 22:31:26 UTC,-74.002665,40.72502,-73.970942,40.749367,1
5.7,2011-06-16 09:27:00 UTC,-73.996122,40.726602,-73.989165,40.736245,1
5.7,2011-09-16 22:46:00 UTC,-73.971722,40.756995,-73.985202,40.778792,1
19.7,2012-08-19 15:41:15 UTC,-73.973142,40.786599,-73.985665,40.722662,1
6.9,2011-06-03 20:26:00 UTC,-73.994035,40.75112,-74.005005,40.735418,5
15.7,2011-08-09 20:43:57 UTC,-73.980124,40.676999,-73.94999,40.722282,1
7.5,2013-04-09 08:53:00 UTC,-73.978288,40.753287,-73.991443,40.750067,2
12.5,2014-05-19 13:08:00 UTC,-73.969122,40.760837,-73.99329,40.759387,1
10.1,2009-02-13 20:22:00 UTC,-74.00255,40.738853,-73.98978,40.720673,1
5.9,2009-02-20 19:53:36 UTC,-73.975002,40.749823,-73.983476,40.74917,1
10.5,2010-09-20 10:50:17 UTC,-73.974817,40.750979,-73.952646,40.76843,1
8,2013-02-25 18:26:00 UTC,-73.957968,40.779455,-73.974308,40.763032,6
6.1,2010-11-11 18:01:00 UTC,-73.972683,40.75511,-73.965795,40.762558,5
5,2014-02-16 16:56:42 UTC,-73.965831,40.761916,-73.957231,40.774451,1
8.1,2010-12-28 16:14:00 UTC,-73.997777,40.751467,-73.994022,40.735553,1
10.5,2010-02-11 18:14:09 UTC,-74.005474,40.712016,-73.982766,40.727113,1
7.3,2009-05-11 15:57:58 UTC,-73.995835,40.742711,-73.978735,40.751615,1
21.7,2010-01-13 21:46:00 UTC,-74.009437,40.724097,-73.941135,40.812752,1
6.1,2010-07-29 05:54:00 UTC,-73.954755,40.77325,-73.970237,40.760153,1
9,2013-07-31 20:49:00 UTC,-73.991385,40.745102,-73.977452,40.763942,1
6.1,2011-09-19 00:33:39 UTC,-73.99345,40.7473,-73.97658,40.736007,1
4.9,2009-07-02 22:18:51 UTC,-73.987153,40.751145,-73.972652,40.751358,2
4.9,2010-12-02 18:54:00 UTC,-73.977067,40.776715,-73.975768,40.781613,2
25.3,2012-02-05 19:48:00 UTC,-73.870877,40.773647,-73.973132,40.755647,5
4.9,2012-02-22 14:53:00 UTC,-73.99246,40.74316,-73.989495,40.747625,2
7,2013-05-17 17:22:05 UTC,-73.969146,40.766732,-73.973554,40.756897,3
6.5,2011-05-04 06:44:00 UTC,-73.921435,40.75317,-73.938478,40.74347,1
33.3,2009-05-31 03:19:42 UTC,-73.988226,40.759935,-73.871828,40.682619,3
6.9,2009-11-06 06:53:49 UTC,-73.946891,40.77233,-73.966499,40.764575,1
8.1,2011-09-15 14:00:37 UTC,-73.979802,40.756059,-73.993045,40.751634,1
10.9,2011-11-10 21:52:23 UTC,-73.967341,40.756515,-73.981617,40.778391,3
12,2013-12-19 16:15:00 UTC,-73.99482,40.7322,-73.993548,40.716707,1
12.5,2015-02-07 21:34:27 UTC,-73.99736023,40.7214241,-73.98950195,40.74734116,2
5,2015-06-05 07:34:03 UTC,-73.97914124,40.74035263,-73.98229218,40.73168564,1
8.5,2012-11-29 18:59:01 UTC,-73.983367,40.726257,-73.976127,40.746041,1
12,2014-05-10 19:33:59 UTC,0,0,0,0,2
6,2015-06-15 12:11:35 UTC,-73.96066284,40.78134155,-73.97594452,40.78808975,6
5.3,2009-08-16 14:27:00 UTC,-73.991482,40.751483,-73.985725,40.762623,1
6,2013-09-02 00:22:52 UTC,-74.003077,40.750543,-74.00903,40.73815,2
7.5,2013-10-21 19:50:00 UTC,-73.968052,40.800527,-73.979955,40.783017,1
16.5,2014-11-21 10:21:00 UTC,-73.995937,40.724317,-73.960237,40.761835,5
6.1,2010-03-13 16:46:43 UTC,-73.99342,40.741976,-73.977987,40.753964,1
12.1,2011-03-24 14:59:00 UTC,-74.01592,40.707032,-74.008417,40.744438,5
8.9,2011-09-10 06:42:00 UTC,-73.972035,40.794665,-73.974587,40.76191,5
7.7,2012-01-25 08:27:00 UTC,-73.983252,40.741327,-73.97705,40.759287,1
12,2013-04-06 21:36:00 UTC,-74.002807,40.730767,-73.98699,40.715575,5
6,2013-11-22 19:04:00 UTC,-73.96903,40.754242,-73.981155,40.741227,1
22,2015-04-08 02:02:59 UTC,-74.00125122,40.73381042,-73.95205688,40.66236877,1
16.2,2009-04-08 21:21:57 UTC,-73.955937,40.77234,-74.002609,40.729109,2
6.1,2009-04-21 19:22:00 UTC,-73.949367,40.777097,-73.969442,40.78535,2
4.1,2009-07-28 12:57:39 UTC,-73.995599,40.739628,-73.99244,40.744757,1
6.1,2009-07-28 12:47:36 UTC,-73.978418,40.758161,-73.991377,40.75057,1
4.9,2010-01-03 22:35:00 UTC,-74.00401,40.713235,-74.013898,40.717648,1
14,2014-04-08 21:23:35 UTC,-73.986606,40.761644,-73.948053,40.77472,1
